confidence_score,setup_type_swing,setup_type_scalp,has_3_bar_pattern,has_pop_fade,has_dip_and_rip,has_mean_reversal,volume_spike,atr_ratio,trend_up,trend_down,rr_ratio,rsi,stoch,bb_distance,win
9,0,1,0,0,0,0,0,1.0,0,1,3.670029420140771,30.673010271527446,9.408712251872577,-0.06666837186471555,1
5,0,1,0,0,0,0,0,1.0,0,1,3.7844429750469186,30.673010271527446,9.408712251872577,-0.06666837186471555,1
6,0,1,1,0,0,0,0,1.0,0,1,3.721713067451323,26.71573970543598,1.4738744939119668,-0.09145165596314907,1
5,0,1,1,0,0,0,0,1.0,0,1,3.3784607964479263,26.71573970543598,1.4738744939119668,-0.09145165596314907,1
6,0,1,1,0,0,0,0,1.0,0,1,3.398499284912006,26.71573970543598,1.4738744939119668,-0.09145165596314907,1
6,0,1,1,0,0,0,0,1.0,0,1,3.592978150623299,26.71573970543598,1.4738744939119668,-0.09145165596314907,1
6,0,1,0,0,0,0,0,1.0,0,1,3.3227572691696143,22.85530899477459,16.27845534648564,0.09420491171659713,1
5,0,1,0,0,0,0,0,1.0,0,1,3.2713343712382863,20.718406574203982,9.297547338879879,0.07948795703185596,1
5,0,1,0,0,0,0,0,1.0,0,1,3.352806464757404,20.718406574203982,9.297547338879879,0.07948795703185596,1
7,0,1,0,0,0,0,0,1.0,0,1,3.3859173078494638,25.942307596532657,8.07518180123799,0.15703892731822336,1
6,0,1,0,0,0,0,0,1.0,0,1,3.418105808763985,21.874704651384093,9.212635375410937,0.09450275018738907,1
7,0,1,1,0,0,0,0,1.0,0,1,2.0,19.541424316590735,2.596016909545965,0.012476591234666715,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,28.38681403614376,16.02366631187459,-0.0013004789597642077,1
9,0,1,0,0,0,0,0,1.0,0,1,2.0,28.38681403614376,16.02366631187459,-0.0013004789597642077,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,25.33109804288671,11.514177010585934,-0.06932706844552133,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,24.17569647689787,4.252427670903891,-0.052978192241445336,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
7,0,1,0,0,0,0,0,1.0,0,1,3.278429936222187,21.565251767691677,0.5296254625396296,-0.08456732196566319,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,32.5498020013309,19.127878004757545,0.0897107948985127,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,31.723750026494898,24.22497226723596,0.08645989750631204,1
7,0,1,0,0,0,0,0,1.0,0,1,3.4651208706134295,31.723750026494898,24.22497226723596,0.08645989750631204,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
8,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
10,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,27.603503662351528,10.485771157713339,-0.08848350903401962,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,25.827552307273137,14.64187873928812,-0.09252299347538732,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,23.671991491031733,2.6814805491810767,-0.09185061353783515,1
8,0,1,0,0,0,0,1,1.0,0,1,2.0,23.671991491031733,2.6814805491810767,-0.09185061353783515,1
8,0,1,0,0,0,0,1,1.0,0,1,2.0,23.671991491031733,2.6814805491810767,-0.09185061353783515,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,23.671991491031733,2.6814805491810767,-0.09185061353783515,1
7,0,1,0,0,0,0,1,1.0,0,1,2.0,25.64238780777832,8.57960289552899,0.09240236736603244,1
6,0,1,0,0,0,0,1,1.0,0,1,2.0,25.64238780777832,8.57960289552899,0.09240236736603244,1
9,0,1,0,0,0,0,1,1.0,0,1,2.0,25.64238780777832,8.57960289552899,0.09240236736603244,1
5,0,1,0,0,0,0,1,1.0,0,1,2.0,25.64238780777832,8.57960289552899,0.09240236736603244,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,28.190952518479463,-0.23844820364801148,0.10606627259010051,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,28.190952518479463,-0.23844820364801148,0.10606627259010051,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,28.190952518479463,-0.23844820364801148,0.10606627259010051,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,28.190952518479463,-0.23844820364801148,0.10606627259010051,1
7,0,1,0,0,0,0,0,1.0,0,1,3.0593978898602825,27.130812793252176,0.45952100510630534,-0.20831640077692776,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,27.130812793252176,0.45952100510630534,-0.20831640077692776,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,27.130812793252176,0.45952100510630534,-0.20831640077692776,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,27.130812793252176,0.45952100510630534,-0.20831640077692776,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,27.130812793252176,0.45952100510630534,-0.20831640077692776,1
6,0,1,0,0,0,0,0,1.0,0,1,3.1824175275218787,30.03064283053503,-2.388579914473243,-0.12944489593646663,1
6,0,1,0,0,0,0,0,1.0,0,1,3.5044416855158893,30.03064283053503,-2.388579914473243,-0.12944489593646663,1
6,0,1,0,0,0,0,0,1.0,0,1,2.0,30.03064283053503,-2.388579914473243,-0.12944489593646663,1
6,0,1,0,0,0,0,1,1.0,0,1,3.5334334989204157,31.05377007528527,3.1568684800433697,-0.1219192238357123,1
6,0,1,0,0,0,0,1,1.0,0,1,3.5619838868869502,31.05377007528527,3.1568684800433697,-0.1219192238357123,1
6,0,1,0,0,0,0,1,1.0,0,1,3.3799654470363594,31.05377007528527,3.1568684800433697,-0.1219192238357123,1
6,0,1,0,0,0,0,1,1.0,0,1,3.379688920105591,31.05377007528527,3.1568684800433697,-0.1219192238357123,1
5,0,1,0,1,0,0,0,1.0,0,1,3.713734850184497,27.807804546293937,14.829515320409147,0.0060594407427517405,1
5,0,1,0,1,0,0,0,1.0,0,1,3.390086804990199,27.807804546293937,14.829515320409147,0.0060594407427517405,1
5,0,1,0,1,0,0,0,1.0,0,1,3.6516675818018762,27.807804546293937,14.829515320409147,0.0060594407427517405,1
5,0,1,0,0,0,0,1,1.0,0,1,3.3016053702261052,28.8386298720836,9.412265724614414,0.08381460154180471,1
7,0,1,0,0,0,0,1,1.0,0,1,3.313639843476849,25.73359517304735,10.824031921456774,-0.0013886120750106162,1
6,0,1,0,0,0,0,0,1.0,0,1,3.2454410613064915,25.175631867664436,16.80124718682362,-0.00020022135077944178,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,24.746674779790382,15.41116789841659,0.03878258528621758,1
6,0,1,0,0,0,0,0,1.0,0,1,3.2249203859523656,20.097437355540066,5.899378927684381,-0.04237825403985331,1
7,0,1,0,0,0,0,0,1.0,0,1,3.212360332002331,20.097437355540066,5.899378927684381,-0.04237825403985331,1
5,0,1,0,0,0,0,0,1.0,0,1,3.2254043487723894,20.097437355540066,5.899378927684381,-0.04237825403985331,1
6,0,1,0,0,0,0,0,1.0,0,1,3.5922112337323626,20.097437355540066,5.899378927684381,-0.04237825403985331,1
6,0,1,0,0,0,0,0,1.0,0,1,3.6976837591251672,20.097437355540066,5.899378927684381,-0.04237825403985331,1
7,0,1,0,0,0,0,0,1.0,0,1,3.619444848512393,20.097437355540066,5.899378927684381,-0.04237825403985331,1
7,0,1,0,0,0,0,0,1.0,0,1,2.0,20.097437355540066,5.899378927684381,-0.04237825403985331,1
7,0,1,0,0,0,0,1,1.0,1,0,2.0,65.47089415903717,83.00962983931898,1.113386190688122,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,70.22766840173317,90.34685814340227,1.1336104422619473,0
5,0,1,0,0,0,0,1,1.0,1,0,2.0,73.46936011407283,91.41619430716483,0.9703440328040294,0
7,0,1,0,0,0,0,1,1.0,1,0,2.0,73.46936011407283,91.41619430716483,0.9703440328040294,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,69.4424204251972,90.06246331143808,0.9165442940790064,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,69.4424204251972,90.06246331143808,0.9165442940790064,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,64.78237913918036,87.23845413614443,1.1743073148081487,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.78237913918036,87.23845413614443,1.1743073148081487,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.78237913918036,87.23845413614443,1.1743073148081487,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.78237913918036,87.23845413614443,1.1743073148081487,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.78237913918036,87.23845413614443,1.1743073148081487,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,63.81530985195627,95.61411452438116,1.0923994476794847,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.87411273964094,97.8926327419608,1.135165160513758,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,61.928165177356874,85.1765786026248,1.059473717406088,0
6,0,1,0,0,0,0,0,1.0,1,0,3.6892672424227606,67.75055719121335,93.65267677755651,0.910127015233067,1
5,0,1,0,0,0,0,0,1.0,1,0,3.5037552506073046,76.48367691510703,90.99583610931865,1.008961743962823,1
5,0,1,0,0,0,0,0,1.0,1,0,3.459232152535832,80.76037595291488,92.3657804997022,0.9052555035966743,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,71.47549368889791,87.61029249942814,1.1124211350054785,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,75.50269458539874,94.1035320954976,1.038517075453802,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,82.04573928733434,102.37735385943596,1.0467220983936838,1
5,0,1,0,1,0,0,0,1.0,0,1,3.3022463747156032,38.39849770469605,11.463290247860474,0.03580705654821282,1
6,0,1,0,0,0,0,0,1.0,0,1,3.388949678186133,28.64124662379058,1.8716868538595182,-0.16853253201170487,1
7,0,1,0,0,0,0,0,1.0,0,1,3.402634532705712,28.64124662379058,1.8716868538595182,-0.16853253201170487,1
6,0,1,0,0,0,0,0,1.0,0,1,3.3876502198482283,28.64124662379058,1.8716868538595182,-0.16853253201170487,1
5,0,1,0,0,0,0,0,1.0,0,1,3.351430912382315,28.64124662379058,1.8716868538595182,-0.16853253201170487,1
6,0,1,0,0,0,0,0,1.0,0,1,3.377398815028807,28.64124662379058,1.8716868538595182,-0.16853253201170487,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,64.94668146041383,88.41580406726762,0.9828613314061987,0
7,0,1,0,0,0,0,0,1.0,1,0,2.0,73.31004231886438,82.04477892844835,1.1729933250932993,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,73.31004231886438,82.04477892844835,1.1729933250932993,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,73.31004231886438,82.04477892844835,1.1729933250932993,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,73.31004231886438,82.04477892844835,1.1729933250932993,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,77.81599650284271,95.35949895476698,1.0369394110278416,0
5,0,1,0,0,0,0,0,1.0,1,0,3.4653087514929766,81.77466793918069,92.36470474916902,1.0128989029673419,1
5,0,1,0,0,0,0,0,1.0,1,0,3.2796666795950613,76.74780087324089,99.29053662502989,0.9277754146584649,1
5,0,1,0,0,0,0,0,1.0,1,0,3.5467751956374913,71.07674496540125,109.13110040931589,1.1113254520923268,1
5,0,1,0,0,0,0,0,1.0,1,0,3.3140526237909045,66.38926442909231,85.89683754115234,1.1679171689643568,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,64.44696901162686,90.37867908612169,1.020810970640913,1
5,0,1,0,0,0,0,0,1.0,1,0,3.279419163150647,64.35218163404991,86.12877009425063,0.9384763247274344,1
5,0,1,0,0,0,0,0,1.0,1,0,3.4515083871197185,64.35218163404991,86.12877009425063,0.9384763247274344,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,65.590989191181,87.41291693846422,1.0087519991758485,1
5,0,1,0,0,0,0,0,1.0,1,0,3.103299386392063,69.40885685541947,91.12757947045432,0.9393811016250219,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.55466738293308,82.4232509886831,0.8681158599119303,1
6,0,1,0,0,0,0,0,1.0,1,0,3.299787091206883,73.56407473667791,78.0303004324931,0.8630257169760035,1
5,0,1,0,0,0,0,0,1.0,1,0,3.084514003751168,78.28512772957087,95.92062139756973,0.9979933407568847,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,78.28512772957087,95.92062139756973,0.9979933407568847,1
5,0,1,0,0,0,0,1,1.0,1,0,3.3140615814905705,67.11454737717833,88.47796369306896,1.1104555980014015,1
5,0,1,0,0,0,0,0,1.0,1,0,3.699065300351249,72.81317100938276,52.531769825717326,1.0704091752351328,1
6,0,1,0,0,0,0,1,1.0,1,0,3.746209485520192,74.57943529353558,52.84740789260241,0.9423542872177102,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,77.3158307979173,89.83100699553306,0.9210287902349875,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,77.29246157451102,85.92443617780617,0.8387156487086549,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,63.76045305153961,90.12086218251588,1.0026699310025937,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.351969325824,96.86438185632531,1.0401658979084096,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.72567672160245,80.76792034087029,1.052219244163364,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.93794028857604,83.23250132693248,0.8396110499814069,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,74.53896735599565,94.49180428183543,1.0185409021551008,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.65840241775783,79.28552420882352,0.9178581883312079,1
5,0,1,0,0,0,0,0,1.0,1,0,3.3278441331679622,63.84116110834995,95.26408570488043,1.0754619758848396,1
5,0,1,0,0,0,0,0,1.0,1,0,3.5070533186302146,77.01267711156169,85.99571082664829,0.9428670364401804,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,20.05189070328764,12.046086614438183,0.01304914088209531,0
5,0,1,0,0,0,0,0,1.0,1,0,2.0,64.8078836684372,79.8872483197236,0.8713701295166411,1
5,0,1,0,0,0,0,0,1.0,1,0,3.68692986253894,76.86017098896772,101.31983443894289,1.0273495368861945,1
5,0,1,0,0,0,0,1,1.0,1,0,3.8175678489371565,69.20604333873084,93.4733391411612,1.0393634797534232,1
6,0,1,0,0,0,0,1,1.0,1,0,3.9575016063540915,60.89586591576809,77.86987742778415,1.0503182976395768,1
6,0,1,0,0,0,0,0,1.0,1,0,4.181220465393894,66.98239066236474,82.23399778353445,1.1426019097485904,1
5,0,1,0,0,0,0,0,1.0,1,0,3.634115175115912,66.98239066236474,82.23399778353445,1.1426019097485904,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.45729059958629,90.71669175152618,1.1507349974839203,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,68.4519479078908,82.54026128741454,0.910052432618158,1
5,0,1,0,0,0,0,0,1.0,1,0,3.596647407078982,70.48516286028064,89.25390923000913,0.9279327928604627,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,75.36830740142209,96.00754929991466,0.9654415278200704,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,75.36830740142209,96.00754929991466,0.9654415278200704,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,78.93304124735562,96.78708180103038,1.0013644980692176,1
5,0,1,0,0,0,0,0,1.0,1,0,3.624247613778027,78.93304124735562,96.78708180103038,1.0013644980692176,1
5,0,1,0,0,0,0,1,1.0,1,0,2.0,71.352690492768,89.99138529945306,1.0715473923471113,1
5,0,1,0,0,0,0,1,1.0,1,0,3.2168939083822052,71.352690492768,89.99138529945306,1.0715473923471113,1
8,0,1,0,0,0,0,0,1.0,1,0,3.494143086612017,71.59214283867472,99.61539538069388,1.0509811344303062,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,67.48011275080381,81.07716708439587,1.0078086706121017,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,65.36693176836134,87.94989224560815,0.9334911384654077,1
6,0,1,0,0,0,0,0,1.0,1,0,3.5312559190702073,71.78061249398132,88.87947271041067,1.1019479059081712,1
5,0,1,0,0,0,0,0,1.0,1,0,3.605815065806519,64.29309653269571,95.33544747589112,1.0892673233719496,1
5,0,1,0,0,0,0,0,1.0,1,0,3.7062009562507456,65.8536258037127,81.10401702494798,1.0945986863706172,1
5,0,1,0,0,0,0,0,1.0,1,0,3.8287794057783775,65.8536258037127,81.10401702494798,1.0945986863706172,1
6,0,1,0,0,0,0,1,1.0,1,0,3.778102615654218,62.98709054325626,88.52036112085366,1.0056903158394894,1
5,0,1,0,0,0,0,1,1.0,1,0,3.7973048330371424,62.98709054325626,88.52036112085366,1.0056903158394894,1
8,0,1,1,0,0,0,0,1.0,1,0,2.0,63.5359222932095,82.60923575852416,0.9783897869911319,1
5,0,1,1,0,0,0,0,1.0,1,0,3.3644488979855964,66.03146950214517,86.36292891597861,0.8580629523288792,1
6,0,1,0,0,0,0,0,1.0,1,0,3.681365599731259,76.36905607311391,94.22965189844732,1.0630417584447156,1
6,0,1,0,0,0,0,1,1.0,1,0,2.0,78.44908299135143,92.76224525899846,0.8726152597651223,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,75.11383734285606,96.96365435594159,1.0095677207680398,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,75.12454392716128,85.41280000947735,0.9991959417674818,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.38889785346007,86.55073183423495,1.0739653520180408,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,72.38889785346007,86.55073183423495,1.0739653520180408,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,72.38889785346007,86.55073183423495,1.0739653520180408,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,61.79978126920942,79.22066222433905,1.002632786649469,1
7,0,1,0,0,0,0,0,1.0,1,0,3.7594817713960933,63.599687097203415,85.42744937737938,0.9298850512282206,1
5,0,1,0,0,0,0,0,1.0,1,0,3.5359080827629796,72.62124783655737,79.6136471356146,1.0793322143686372,1
6,0,1,0,0,0,0,0,1.0,1,0,3.8374867354783655,69.19049624504527,93.09953241387875,0.8860658090028583,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,74.97242610205453,92.6365192159698,0.810862314458527,1
6,0,1,0,0,0,0,0,1.0,1,0,3.5267159486887474,61.144297035029965,77.9859294335943,0.953952834146575,1
7,0,1,0,0,0,0,0,1.0,1,0,2.0,64.48100280852395,84.41550115499676,1.0470840604890659,1
7,0,1,0,0,0,0,0,1.0,1,0,3.4535985863080523,70.11854689814692,86.79421600913487,1.2265296735453408,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,74.8250107974337,91.91042695021565,1.114267980560862,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,66.66419632700428,88.57473130485157,0.9331822692325978,1
6,0,1,0,0,0,0,0,1.0,1,0,4.152809182224045,66.7527861326202,83.40310134610432,0.8845130163860755,1
5,0,1,0,0,0,0,0,1.0,1,0,3.6994881749128856,73.31914390333438,86.2370556890603,1.0998618584195035,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,70.70861766334832,89.3639870540528,0.9688086310660192,1
5,0,1,0,0,0,0,0,1.0,1,0,3.477935513224038,72.08407435045449,90.01830312522966,0.9185634821281585,1
7,0,1,0,0,0,0,0,1.0,1,0,2.0,74.61943681380255,84.8471931481028,0.9617329017415162,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,69.78319111024513,103.80011249439538,0.9713077141544626,1
5,0,1,0,0,0,0,0,1.0,1,0,3.630087257134363,72.58265993571374,91.58041848490295,1.065438764977099,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,30.532499711566814,16.325080233054674,0.06856375946748447,0
5,0,1,0,0,0,0,0,1.0,0,1,2.0,29.200502049348827,12.45708159491743,-0.3178438663417518,0
6,0,1,0,0,0,0,0,1.0,0,1,4.078650682055135,34.718455068411075,11.766919979824797,0.07635798867936275,1
8,0,1,0,0,0,0,1,1.0,0,1,3.892531431161035,30.848177865112632,6.283229734757491,0.05222420718023914,1
6,0,1,0,0,0,0,1,1.0,0,1,4.136975940407242,30.848177865112632,6.283229734757491,0.05222420718023914,1
8,0,1,0,0,0,0,1,1.0,0,1,3.9787723216034814,30.848177865112632,6.283229734757491,0.05222420718023914,1
8,0,1,0,0,0,0,0,1.0,0,1,3.882175357303233,35.66202546970068,21.522966749036534,-0.13931917724137913,1
8,0,1,0,0,0,0,0,1.0,1,0,2.0,67.64275151724463,89.5456887477154,0.8722578815404257,0
8,0,1,0,0,0,0,0,1.0,1,0,2.0,74.93014781577975,95.58466767370635,1.0852693587254059,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,74.93014781577975,95.58466767370635,1.0852693587254059,0
8,0,1,0,0,0,0,0,1.0,1,0,2.0,74.93014781577975,95.58466767370635,1.0852693587254059,0
6,0,1,0,0,0,0,0,1.0,1,0,2.0,75.54020197581895,87.39050089478097,1.023391316551204,0
5,0,1,0,0,0,0,1,1.0,1,0,2.0,65.7030187563513,89.60223014653691,1.1457162559363252,1
5,0,1,0,0,0,0,0,1.0,1,0,3.763755719915731,64.92272431257314,88.20829284369664,1.081400521334801,1
5,0,1,0,0,0,0,1,1.0,1,0,3.7929392483266375,70.67959319696803,88.41642239997304,0.9615237423097811,1
6,0,1,0,0,0,0,0,1.0,1,0,3.525378151541355,73.7126055508235,84.44264956229108,1.0706337290508738,1
5,0,1,0,0,0,0,1,1.0,1,0,3.552808014642123,69.48779557388664,83.23806674131559,1.2606489171183803,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.37692238760167,92.51834483746606,0.971693881644007,1
5,0,1,0,0,0,0,0,1.0,1,0,3.6731729049250617,67.46738438252514,98.41426553234369,1.0003208249763818,1
5,0,1,0,0,0,0,1,1.0,1,0,3.7430557575832224,65.64447017906522,72.1397981671197,0.8663551665437513,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,70.68770155296671,81.22656390386274,1.012286895707408,1
6,0,1,0,0,0,0,0,1.0,1,0,2.0,64.92602198935128,82.9873901867513,1.0370297127279269,1
5,0,1,0,0,0,0,1,1.0,1,0,2.0,71.94567761030812,96.75822359493775,1.042997292423271,1
5,0,1,0,0,0,0,0,1.0,1,0,3.8203626703441813,71.2645104905074,84.93737556542192,0.8426623644417652,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,74.78440580911487,86.61159893475153,1.0093455308811072,1
5,0,1,0,0,0,0,1,1.0,1,0,2.0,79.24597725900409,89.27082172454733,1.0597816921064875,1
5,0,1,0,0,0,0,0,1.0,1,0,3.5742011843772685,71.30560857457775,84.87486617834159,0.995534928900671,1
5,0,1,0,0,0,0,0,1.0,1,0,3.937044520349723,77.99902910045182,96.34801426310757,0.9883683134529476,1
5,0,1,0,0,0,0,1,1.0,1,0,2.0,81.99769858211545,96.72926779479933,1.0011738199643432,1
5,0,1,0,0,0,0,1,1.0,1,0,3.6797696243839733,70.40127746254822,85.8420066098893,1.1739393013412776,1
5,0,1,0,0,0,0,0,1.0,1,0,2.0,61.20113156824898,98.32344238412055,0.9926075604111845,1
5,0,1,0,0,0,0,0,1.0,0,1,2.0,35.44404958886618,1.5530858932626497,-0.1632484464599322,0
6,0,1,0,0,0,0,1,1.0,0,1,3.9650161854609354,34.90374908999681,16.69005951152577,-0.04629858784998371,1
6,0,1,0,0,0,0,0,1.0,0,1,3.8587130969541263,34.51536989966384,15.804551998567396,0.08669361497058657,1
5,0,1,0,0,0,0,1,1.0,0,1,3.7878834076787538,26.1590478774759,4.6374102002830915,-0.11423949209044879,1
6,0,1,0,0,0,0,1,1.0,0,1,3.771814113175808,26.1590478774759,4.6374102002830915,-0.11423949209044879,1
6,0,1,0,0,0,0,1,1.0,0,1,3.8551968882050756,26.1590478774759,4.6374102002830915,-0.11423949209044879,1
5,0,1,0,0,0,0,1,1.0,0,1,2.0,29.046560304346357,20.32071499654151,-0.020498556871505882,0
5,0,1,0,0,0,0,1,1.0,0,1,4.016609334533313,29.046560304346357,20.32071499654151,-0.020498556871505882,1
6,0,1,0,0,0,0,0,1.0,0,1,3.702373562267938,27.341394376748895,17.261185780488855,-0.028187043442654266,1
6,0,1,0,0,0,0,0,1.0,0,1,3.811731044100698,22.959271200219746,9.780120747358614,-0.22851019374058265,1
8,0,1,0,0,0,0,0,1.0,0,1,4.025001313926163,22.959271200219746,9.780120747358614,-0.22851019374058265,1
6,0,1,0,0,0,0,0,1.0,0,1,4.1670729097481605,22.959271200219746,9.780120747358614,-0.22851019374058265,1
7,0,1,0,0,0,0,0,1.0,0,1,4.086690725213536,22.959271200219746,9.780120747358614,-0.22851019374058265,1
